Ticker,MeanReAnn,std,Sharpe Ratio,beta,cluster,Risk Cluster
VOT,0.09055676403771584,0.21645312490382596,0.3384417021942518,1.112334491271266,0,Moderat/High Risk - Slightly Above Market Volatility
FVD,0.03891996403246223,0.176541207171472,0.12246412256297229,0.8975809476229544,1,Moderat Risk - Slighty Below Market Volatility
EFG,0.04306707068950799,0.1690458532347599,0.15242651740013025,0.8685337231764255,1,Moderat Risk - Slighty Below Market Volatility
MGK,0.15448178627797393,0.19824232161635427,0.6919904143548777,1.0114572650594555,0,Moderat/High Risk - Slightly Above Market Volatility
TQQQ,0.38600311231074125,0.6242662315269079,0.590618383135864,3.0904531516094904,0,Moderat/High Risk - Slightly Above Market Volatility
SPYG,0.13542009172694636,0.19195109710546684,0.615365546267473,0.9878060275649677,0,Moderat/High Risk - Slightly Above Market Volatility
VLUE,0.03767467962263904,0.2172052341200328,0.09380381511146968,1.1285343093608533,1,Moderat Risk - Slighty Below Market Volatility
IHI,0.1774287630923732,0.21517212796552146,0.744189150362596,1.0221619034608576,0,Moderat/High Risk - Slightly Above Market Volatility
SPDW,0.01492606205720226,0.17603169226647133,-0.013485855372020994,0.9166439139317202,1,Moderat Risk - Slighty Below Market Volatility
SCHE,0.018399272077136875,0.18363811979559735,0.005986077827198652,0.8210308218372883,1,Moderat Risk - Slighty Below Market Volatility
SPLV,0.062479055708480224,0.19670601243086283,0.22967806194718893,0.9463384199788896,0,Moderat/High Risk - Slightly Above Market Volatility
SCHM,0.027134281880960565,0.22739832646077826,0.043246940441563825,1.1837140474743992,1,Moderat Risk - Slighty Below Market Volatility
SCHV,0.041263926549085284,0.19055559503445335,0.1257581890720789,1.0006497095227678,1,Moderat Risk - Slighty Below Market Volatility
IJK,0.03699410622228383,0.21904147415086409,0.08991039846965046,1.1286196312064183,1,Moderat Risk - Slighty Below Market Volatility
SPLG,0.09767444955602778,0.19168386474038432,0.4193073301442797,1.0090212944210528,0,Moderat/High Risk - Slightly Above Market Volatility
IUSV,0.047610372164226034,0.19797118720460646,0.153104967405685,1.0371515420564998,1,Moderat Risk - Slighty Below Market Volatility
ARKG,0.2511704474130556,0.38657866612402025,0.6049750488249304,1.4891668839353494,0,Moderat/High Risk - Slightly Above Market Volatility
SPYV,0.051100864098299725,0.19609860012074082,0.17236667715877643,1.0286826036130239,0,Moderat/High Risk - Slightly Above Market Volatility
EFV,-0.021237347906580606,0.1907772367484231,-0.20200181407071952,0.9562651154880066,1,Moderat Risk - Slighty Below Market Volatility
OEF,0.10836639977198148,0.1853045300426408,0.49144184306247674,0.9644438011383064,0,Moderat/High Risk - Slightly Above Market Volatility
VFH,0.040384781173558926,0.24361346842457332,0.09475987236192711,1.1823323767728822,1,Moderat Risk - Slighty Below Market Volatility
EWY,-0.009323016867567646,0.24156387200573357,-0.1102110868091059,1.0460810073909592,1,Moderat Risk - Slighty Below Market Volatility
NOBL,0.05337683563818363,0.1854842591681316,0.194500793759981,0.9506714819159306,0,Moderat/High Risk - Slightly Above Market Volatility
FTCS,0.09879375037327986,0.18261158644828046,0.44626823499154394,0.9470022903683146,0,Moderat/High Risk - Slightly Above Market Volatility
XBI,0.13101058300779456,0.3268446295178072,0.3479040887884602,1.269849014805066,0,Moderat/High Risk - Slightly Above Market Volatility
IYW,0.21755483373808615,0.2127033244508127,0.9414748653089094,1.024407164445218,0,Moderat/High Risk - Slightly Above Market Volatility
EWZ,-0.08218958696268619,0.3243901161014363,-0.3066973437981567,1.0664690391345653,2,High Risk - Double Market Volatile
MCHI,0.10294353948135937,0.21905181840317775,0.3909738805442254,0.8385540041312015,0,Moderat/High Risk - Slightly Above Market Volatility
IJS,-0.027953786806428682,0.24079578849464922,-0.1879342952355426,1.1647298210297583,1,Moderat Risk - Slighty Below Market Volatility
GDXJ,-0.03257269834740106,0.4517093620269791,-0.11040882155642001,0.8442641786426944,2,High Risk - Double Market Volatile
SKYY,0.19378974807524996,0.20858820273640613,0.8461156755748112,0.9836346177228659,0,Moderat/High Risk - Slightly Above Market Volatility
ESGE,0.03027245096675424,0.18625889550601665,0.06964741700798496,0.8357257054732311,1,Moderat Risk - Slighty Below Market Volatility
IGV,0.2279823374729988,0.21856871406904577,0.963918090337688,0.9879399096101875,0,Moderat/High Risk - Slightly Above Market Volatility
ACWV,0.051132537340732975,0.15007936988898496,0.22543096606655003,0.7537395657361013,1,Moderat Risk - Slighty Below Market Volatility
HDV,0.026034768774332306,0.17561947885824628,0.04973690180109632,0.8780811768601333,1,Moderat Risk - Slighty Below Market Volatility
VSS,-0.010411769626688994,0.19573998147927082,-0.141574395875907,0.9956228140098127,1,Moderat Risk - Slighty Below Market Volatility
VDC,0.041488069172195274,0.16159077298707314,0.14968719268475966,0.6864541634618369,1,Moderat Risk - Slighty Below Market Volatility
AAXJ,0.04345925374840176,0.18617116382875976,0.140511845177393,0.8129546445099874,1,Moderat Risk - Slighty Below Market Volatility
VONG,0.1532914373290828,0.19827188498016843,0.6858836155347237,1.020336979327328,0,Moderat/High Risk - Slightly Above Market Volatility
IJJ,-0.01674879454701339,0.23566490420155053,-0.14447969952239229,1.204348014434386,1,Moderat Risk - Slighty Below Market Volatility
EWT,0.07631692700801729,0.1856153527985758,0.3179528315853306,0.7854800814368736,0,Moderat/High Risk - Slightly Above Market Volatility
FNDF,-0.007354096407634736,0.18441391976936233,-0.13368891262909238,0.9409430811171606,1,Moderat Risk - Slighty Below Market Volatility
FNDX,0.047776223024704745,0.1970416368267582,0.15466894974842232,1.0384120004226016,1,Moderat Risk - Slighty Below Market Volatility
FTEC,0.21845811380690483,0.21438318340662157,0.9383110681091403,1.0524719005145986,0,Moderat/High Risk - Slightly Above Market Volatility
ARKW,0.35086381768902397,0.30149709861894153,1.106358300683388,1.3738790409288315,0,Moderat/High Risk - Slightly Above Market Volatility
IJT,0.030324514493014876,0.2394493560814857,0.05439360834439903,1.185242181565724,1,Moderat Risk - Slighty Below Market Volatility
XLB,0.02779213280460513,0.21799609404603146,0.04812991191663113,1.0896810159315866,1,Moderat Risk - Slighty Below Market Volatility
EZU,0.0010569345323965251,0.20611829515475416,-0.07880457896960645,1.0224899876122648,1,Moderat Risk - Slighty Below Market Volatility
DGRW,0.09663476396460391,0.1843220500517184,0.4304138541338033,0.964390118462069,0,Moderat/High Risk - Slightly Above Market Volatility
IXN,0.20244291638805612,0.2115009993887789,0.8753760829646405,1.0522780858223375,0,Moderat/High Risk - Slightly Above Market Volatility
SPEM,0.02537633091108371,0.18084879975721666,0.04465791822741379,0.8187827777275367,1,Moderat Risk - Slighty Below Market Volatility
VOOG,0.13476296415412126,0.19253676434565153,0.6100807009680808,0.9908271304909955,0,Moderat/High Risk - Slightly Above Market Volatility
SOXX,0.25822934055887914,0.2699512467524566,0.892492046090862,1.2119421703867976,0,Moderat/High Risk - Slightly Above Market Volatility
VCR,0.09422494113727109,0.2382788707407058,0.322835763398344,1.1936899103830365,0,Moderat/High Risk - Slightly Above Market Volatility
INDA,-0.027767439327071486,0.21902522956309878,-0.2057636894935341,0.7744745215190804,1,Moderat Risk - Slighty Below Market Volatility
ICLN,0.05568448487771138,0.22984123400596737,0.16700434560282082,1.0133534593647013,0,Moderat/High Risk - Slightly Above Market Volatility
VPL,0.02082148281328844,0.16598294992154328,0.02121593100347338,0.8325013413588033,1,Moderat Risk - Slighty Below Market Volatility
PRF,0.042279041814977214,0.20048756142732657,0.12459147907802602,1.056210811550058,1,Moderat Risk - Slighty Below Market Volatility
VPU,0.06649348852383374,0.22379669953857317,0.21981328869130554,0.864030370054773,0,Moderat/High Risk - Slightly Above Market Volatility
SPTM,0.0903760030277303,0.19456237662912232,0.3755916446632889,1.0258016937357906,0,Moderat/High Risk - Slightly Above Market Volatility
AMLP,-0.18165308094411559,0.289500112157023,-0.6872297197460315,0.973331483226201,2,High Risk - Double Market Volatile
EEMV,0.003609594182648168,0.1417142993441402,-0.09660567691977176,0.6288133339210509,1,Moderat Risk - Slighty Below Market Volatility
MOAT,0.1092290111573071,0.19183299280981764,0.4792137671982479,0.9933050795199722,0,Moderat/High Risk - Slightly Above Market Volatility
FXI,0.0479165306597229,0.20373505527628738,0.15027620366167954,0.7391415259129135,1,Moderat Risk - Slighty Below Market Volatility
IEUR,0.010481711876241029,0.19313910333105558,-0.03530247374128009,0.9862299906652571,1,Moderat Risk - Slighty Below Market Volatility
QLD,0.3170721875029443,0.41080042183450155,0.7297270683517287,2.0300187995673964,0,Moderat/High Risk - Slightly Above Market Volatility
SMH,0.23900990789082655,0.2619085765237607,0.8465164097851248,1.1894896983505707,0,Moderat/High Risk - Slightly Above Market Volatility
VIS,0.030118446880808447,0.22888357298888165,0.05600422395289645,1.1704735159338209,1,Moderat Risk - Slighty Below Market Volatility
IDV,-0.016128797488784263,0.19363136198344089,-0.17264144168775225,0.9729713253292774,1,Moderat Risk - Slighty Below Market Volatility
ACWX,0.014523858787407695,0.17337524801539694,-0.016012327274916218,0.8985184472575114,1,Moderat Risk - Slighty Below Market Volatility
DBEF,0.04739775732056817,0.15496124804317102,0.19422763884931518,0.76084411925548,1,Moderat Risk - Slighty Below Market Volatility
FNDA,-0.018632184284016917,0.23308723940273157,-0.15415766378327025,1.1830565802336048,1,Moderat Risk - Slighty Below Market Volatility
KWEB,0.10314601882838481,0.2747665088578656,0.3124326148234909,0.960772296281822,0,Moderat/High Risk - Slightly Above Market Volatility
ONEQ,0.1616935922432119,0.20303894499010922,0.71116204947896,1.0299001213989973,0,Moderat/High Risk - Slightly Above Market Volatility
FNDE,0.0062982428955151715,0.18877256472661486,-0.05828048752962512,0.8235477695878012,1,Moderat Risk - Slighty Below Market Volatility
TAN,0.10211803137484199,0.32591054919304263,0.26024941992473755,1.3058463812711485,0,Moderat/High Risk - Slightly Above Market Volatility
GUNR,0.004474611337996981,0.21221481772562345,-0.0604358771901838,1.0136890789153965,1,Moderat Risk - Slighty Below Market Volatility
MGV,0.062604866892924,0.18851192852900178,0.2403289131167847,0.9802753939288092,0,Moderat/High Risk - Slightly Above Market Volatility
IWY,0.1660425956782634,0.19557403503682377,0.760543676722001,0.9994215036118124,0,Moderat/High Risk - Slightly Above Market Volatility
SPMD,0.020753579743481687,0.22735784559553446,0.015190061879920978,1.1639504558701157,1,Moderat Risk - Slighty Below Market Volatility
XSOE,0.05604270276034207,0.20323161140871865,0.1906332508599103,0.8764758144561468,0,Moderat/High Risk - Slightly Above Market Volatility
VONV,0.03015558410606034,0.19811664114230976,0.06488896658017743,1.0392324995364393,1,Moderat Risk - Slighty Below Market Volatility
QTEC,0.21988076414112667,0.23021175599513238,0.879975756517882,1.1186872345550147,0,Moderat/High Risk - Slightly Above Market Volatility
VDE,-0.1488330511259066,0.28307890346621767,-0.5868789552723866,1.253857366682857,2,High Risk - Double Market Volatile
MGC,0.10811059628575337,0.18952089735920072,0.47915875004348046,0.9955485955828015,0,Moderat/High Risk - Slightly Above Market Volatility
VOX,-0.02503532826916366,0.2063248163233507,-0.2051877666660129,0.9249549689531087,1,Moderat Risk - Slighty Below Market Volatility
SPSM,0.004756871794216355,0.23642467534650471,-0.053053380267522404,1.1827055639925277,1,Moderat Risk - Slighty Below Market Volatility
VTWO,0.017421566278715828,0.2358593495883565,0.0005154185277284828,1.177276462879207,1,Moderat Risk - Slighty Below Market Volatility
IGM,0.21706539553518356,0.21036475051582706,0.9496143961635528,1.0271909074207817,0,Moderat/High Risk - Slightly Above Market Volatility
SSO,0.12085236378645514,0.38380788855408077,0.26980259362716047,2.027294010232782,0,Moderat/High Risk - Slightly Above Market Volatility
IGF,-0.010568513939133273,0.2057646320670185,-0.13543879557521027,0.9711224225596039,1,Moderat Risk - Slighty Below Market Volatility
CIBR,0.13384141866391808,0.22296367156105198,0.5226924092520008,1.0212610900155032,0,Moderat/High Risk - Slightly Above Market Volatility
XT,0.1320011891495847,0.1963717755429729,0.5841022154657055,1.031609123726669,0,Moderat/High Risk - Slightly Above Market Volatility
VIGI,0.035656872779611604,0.16387152388726245,0.11201990647405252,0.8318516541481787,1,Moderat Risk - Slighty Below Market Volatility
SCHC,-0.01202206561509167,0.19976123562796205,-0.14678556389039096,1.021386974868474,1,Moderat Risk - Slighty Below Market Volatility
JETS,-0.12321040813666007,0.350807089100573,-0.4005346884434741,1.5679059716724923,2,High Risk - Double Market Volatile
EWU,-0.026965433517986304,0.20715216717061888,-0.21368559220298913,1.0350524899268752,1,Moderat Risk - Slighty Below Market Volatility
ITA,0.051906439025187545,0.28696803621962746,0.1205933576473372,1.382500249422495,1,Moderat Risk - Slighty Below Market Volatility
IOO,0.09967645502136668,0.17366841385278398,0.4743318211634957,0.9206127826326757,0,Moderat/High Risk - Slightly Above Market Volatility
SLYV,-0.02669136597296351,0.24189231745903694,-0.18186342764033087,1.1745240283509535,1,Moderat Risk - Slighty Below Market Volatility
RPG,0.08630011829427708,0.2201004545146906,0.3134937565050402,1.1318740326875318,0,Moderat/High Risk - Slightly Above Market Volatility
EWC,0.0006349381088575079,0.19484105918914366,-0.08553157101740418,0.9571218247251744,1,Moderat Risk - Slighty Below Market Volatility
DON,-0.02433144621458072,0.22843698576264027,-0.18224477124662417,1.1669974750630236,1,Moderat Risk - Slighty Below Market Volatility
IQLT,0.03764597238259326,0.17266574542432286,0.11783444557919356,0.8797731381225947,1,Moderat Risk - Slighty Below Market Volatility
DSI,0.09671140478937668,0.1911686396608753,0.415399748254991,1.0054828354165208,0,Moderat/High Risk - Slightly Above Market Volatility
EWG,-0.01567964624810647,0.22184656277998127,-0.14865971252759227,1.10066625709305,1,Moderat Risk - Slighty Below Market Volatility
DLN,0.06378083190607442,0.18792843749748359,0.2473326151434469,0.9850877565232231,0,Moderat/High Risk - Slightly Above Market Volatility
FXL,0.1986793085383376,0.24003912515955825,0.7556239359636541,1.1440276051796563,0,Moderat/High Risk - Slightly Above Market Volatility
AIA,0.0831407350035811,0.19412276309048923,0.3391706050098299,0.81849166075745,0,Moderat/High Risk - Slightly Above Market Volatility
PBW,0.13673080237777713,0.29377916359318484,0.406532583580913,1.3736576743205429,0,Moderat/High Risk - Slightly Above Market Volatility
SPHD,-0.022555344072545225,0.20133893905397587,-0.1979514954226545,1.0117167824323996,1,Moderat Risk - Slighty Below Market Volatility
KBE,-0.013808065310451534,0.2805535682414386,-0.11088101821496198,1.2290671366687134,1,Moderat Risk - Slighty Below Market Volatility
IYH,0.10469378223675863,0.2013628658579108,0.43401141449003294,0.9564297901697731,0,Moderat/High Risk - Slightly Above Market Volatility
IXJ,0.0908599509507475,0.1860718341173672,0.39533092850768925,0.8990651779658585,0,Moderat/High Risk - Slightly Above Market Volatility
FHLC,0.10870255001547435,0.20254324418422442,0.4512742470557972,0.9680289894122972,0,Moderat/High Risk - Slightly Above Market Volatility
SPHQ,0.09074550902576606,0.18324544612392904,0.40080400675329636,0.9444192999915755,0,Moderat/High Risk - Slightly Above Market Volatility
HEFA,0.0470896819376978,0.15405500708190972,0.19337042334403895,0.7586118567118578,1,Moderat Risk - Slighty Below Market Volatility
PDP,0.09745884157904938,0.2046395868758007,0.3917074052133382,1.025633112682313,0,Moderat/High Risk - Slightly Above Market Volatility
SPYD,-0.027801738431138978,0.22143021339866228,-0.20368375994805163,1.1106420547458966,1,Moderat Risk - Slighty Below Market Volatility
FV,0.07295582186661886,0.21495115954539065,0.2589231059945326,1.0902662041873643,0,Moderat/High Risk - Slightly Above Market Volatility
ASHR,0.038061155658627666,0.22279162637373448,0.09318642714067128,0.7080909502310838,1,Moderat Risk - Slighty Below Market Volatility
RYT,0.17695561679383798,0.2189212692119454,0.729283259541446,1.106277571469025,0,Moderat/High Risk - Slightly Above Market Volatility
XOP,-0.2433910862498,0.3726110741438696,-0.6996332217145645,1.2833563737299076,2,High Risk - Double Market Volatile
VAW,0.013972911099287444,0.22256688383433734,-0.014948714936355937,1.1220871562190393,1,Moderat Risk - Slighty Below Market Volatility
GSIE,0.01560683464544299,0.17526629580779807,-0.009660530261983635,0.9093173977638694,1,Moderat Risk - Slighty Below Market Volatility
FNDC,-0.01158917480247601,0.1854250085717981,-0.15579977601182032,0.9478679134843337,1,Moderat Risk - Slighty Below Market Volatility
SUSA,0.0984212652557146,0.18718844223966594,0.43336684832203115,0.9804580904193126,0,Moderat/High Risk - Slightly Above Market Volatility
NFRA,0.022653798563436522,0.16238095748538553,0.03297060595247673,0.8071129509914201,1,Moderat Risk - Slighty Below Market Volatility
FAS,-0.022967338729591558,0.6538716276925381,-0.06158294231497984,3.319009579831202,2,High Risk - Double Market Volatile
RODM,0.0040588907858880585,0.1685328071107137,-0.0785669534680776,0.8565141844916292,1,Moderat Risk - Slighty Below Market Volatility
EPP,-0.0011599345715624931,0.18317318012868186,-0.10077858864815316,0.8950883272352327,1,Moderat Risk - Slighty Below Market Volatility
TECL,0.38875688374379624,0.6392887571043119,0.581047108393283,3.162408167199735,0,Moderat/High Risk - Slightly Above Market Volatility
FBT,0.12772491009883602,0.2859448682813581,0.38617552664096916,1.1253251323174516,0,Moderat/High Risk - Slightly Above Market Volatility
ITB,0.03583264554036103,0.3214965440287005,0.05764492926775161,1.4223653668404976,1,Moderat Risk - Slighty Below Market Volatility
MDYG,0.04263020592647715,0.2193811584068552,0.11546208485006174,1.1265085682472655,1,Moderat Risk - Slighty Below Market Volatility
HACK,0.13005713022393706,0.22212251059044055,0.5076348629601244,1.0013706966975946,0,Moderat/High Risk - Slightly Above Market Volatility
VONE,0.09258851644893573,0.19570995669708852,0.3846943595489323,1.032377939903865,0,Moderat/High Risk - Slightly Above Market Volatility
FPX,0.09039396635844787,0.21473055152270334,0.34039854059015767,1.0816731653451053,0,Moderat/High Risk - Slightly Above Market Volatility
HEDJ,0.027618424122228147,0.18199693183412427,0.0566955938116175,0.8690813708937216,1,Moderat Risk - Slighty Below Market Volatility
SLYG,0.0312542921494956,0.23692374724052465,0.05889781970791312,1.1707402541827001,1,Moderat Risk - Slighty Below Market Volatility
KRE,-0.02102588340445999,0.28657978674190965,-0.13373547325225635,1.2215942713027854,1,Moderat Risk - Slighty Below Market Volatility
QCLN,0.12150108793916936,0.2820664983687464,0.36942029110790375,1.378471358891358,0,Moderat/High Risk - Slightly Above Market Volatility
SOXL,0.4114161110926966,0.8298966173105733,0.4748978401308582,3.7557638755600107,0,Moderat/High Risk - Slightly Above Market Volatility
FEZ,0.0018830080786267356,0.2102317514693575,-0.07333331817682345,1.0365536623634801,1,Moderat Risk - Slighty Below Market Volatility
JHMM,0.04184825326737096,0.21930151228916414,0.11193836746097036,1.1470216142239376,1,Moderat Risk - Slighty Below Market Volatility
JKE,0.1629487745930307,0.2028659737860446,0.7179556624248933,1.0350441101309562,0,Moderat/High Risk - Slightly Above Market Volatility
RDVY,0.09007098166246119,0.23241721172715518,0.3131049594893611,1.1930081477194172,0,Moderat/High Risk - Slightly Above Market Volatility
SH,-0.10357385294565513,0.1896229081653447,-0.6374433032123802,-0.9906816367915218,3,Betting against the market 
GXC,0.09838166684112992,0.2115675589333763,0.3832424368362777,0.8121223318265515,0,Moderat/High Risk - Slightly Above Market Volatility
UPRO,0.10563626943637838,0.5789788853666401,0.15257252322844067,3.0558881217607645,2,High Risk - Double Market Volatile
GEM,0.0186815435125125,0.18281740049157674,0.00755695852144093,0.8266754871431298,1,Moderat Risk - Slighty Below Market Volatility
EWA,-0.01939477151854685,0.21519528985486536,-0.1705184697271719,1.0240778745535166,1,Moderat Risk - Slighty Below Market Volatility
EWL,0.07559261589948552,0.1591469254722817,0.36628175961613674,0.7706397766090608,0,Moderat/High Risk - Slightly Above Market Volatility
XLG,0.11968164765289657,0.18495874929624923,0.5535377376979959,0.9483430649320194,0,Moderat/High Risk - Slightly Above Market Volatility
XMLV,0.02749773899797825,0.20523417985345332,0.04968830730466001,0.9934763211815935,1,Moderat Risk - Slighty Below Market Volatility
DEM,0.010639019602046274,0.1814450575522447,-0.03671072934039984,0.8049662133756206,1,Moderat Risk - Slighty Below Market Volatility
PRFZ,-0.007256907508655375,0.2312151350003201,-0.10620804519834473,1.1531468290443,1,Moderat Risk - Slighty Below Market Volatility
DGS,-0.007917400565883193,0.19079571838179807,-0.1321696355649925,0.8682812920960714,1,Moderat Risk - Slighty Below Market Volatility
EMLP,-0.02102407565440223,0.20148882665397788,-0.19020447084253053,0.9194364122901011,1,Moderat Risk - Slighty Below Market Volatility
VYMI,-0.012539857091445672,0.17058918054895467,-0.1749223309205264,0.8682094037418787,1,Moderat Risk - Slighty Below Market Volatility
SPXL,0.10423310538739283,0.5780706949540746,0.15038490299927645,3.0523644675662513,2,High Risk - Double Market Volatile
ARKQ,0.18437142201668832,0.2715243147472391,0.6153092483530046,1.254179855216313,0,Moderat/High Risk - Slightly Above Market Volatility
AMJ,-0.16979826855742686,0.29050841790838916,-0.6440373394495841,1.0109491651367566,2,High Risk - Double Market Volatile
QYLD,0.0721442975637252,0.13451090472353605,0.4077312369316688,0.6089951331033303,0,Moderat/High Risk - Slightly Above Market Volatility
IEV,0.006124092366886158,0.191061330678969,-0.05849382286514152,0.974374576641654,1,Moderat Risk - Slighty Below Market Volatility
RSX,0.05177529231496103,0.23802777862015645,0.14483726443532682,0.8712757365439407,0,Moderat/High Risk - Slightly Above Market Volatility
DXJ,0.04097971100228426,0.196093077234136,0.12075750626326588,0.8235194821676894,1,Moderat Risk - Slighty Below Market Volatility
ROBO,0.09554245611210122,0.23534752796200362,0.33245497324591955,1.1664796235082138,0,Moderat/High Risk - Slightly Above Market Volatility
VOOV,0.05031238111174341,0.1967923839624292,0.16775233089328295,1.029858468138263,0,Moderat/High Risk - Slightly Above Market Volatility
ILF,-0.10137806687670159,0.2760538879385339,-0.4299090578399186,1.043894264563891,2,High Risk - Double Market Volatile
DES,-0.04793576682997425,0.22187067030588578,-0.29402609520238004,1.0711468470597825,1,Moderat Risk - Slighty Below Market Volatility
JKH,0.12374599238325334,0.21334524437986005,0.49893773209083975,1.0778929906777237,0,Moderat/High Risk - Slightly Above Market Volatility
LIT,0.017460114868858678,0.2996587643729853,0.0005343239974766226,1.3841860064425513,1,Moderat Risk - Slighty Below Market Volatility
IYT,0.0204709663249647,0.23023464200661867,0.013772759378554095,1.0745616388706203,1,Moderat Risk - Slighty Below Market Volatility
MDYV,-0.01614686978564661,0.23517973431054287,-0.14221833307066212,1.2010255638898444,1,Moderat Risk - Slighty Below Market Volatility
XSLV,-0.01743263006248552,0.23188638253934696,-0.14978296561503354,1.109012620664976,1,Moderat Risk - Slighty Below Market Volatility
TNA,-0.16559775249512376,0.7111776892361882,-0.25717588622831766,3.531959938159309,2,High Risk - Double Market Volatile
CWI,0.018542398089132606,0.17325912333057508,0.007170751330434326,0.8954454955169694,1,Moderat Risk - Slighty Below Market Volatility
FXH,0.09155889944624285,0.218989550576879,0.33909791243748566,1.0459284538165112,0,Moderat/High Risk - Slightly Above Market Volatility
EWH,0.032823504171117346,0.17433530849712695,0.08904394815335515,0.6854127250891766,1,Moderat Risk - Slighty Below Market Volatility
IYY,0.08917242391750269,0.19444814360007157,0.3696225769340605,1.0271034551778382,0,Moderat/High Risk - Slightly Above Market Volatility
QDF,0.04151532611808584,0.195069301350911,0.12413704232489553,1.0211935921472841,1,Moderat Risk - Slighty Below Market Volatility
IYF,0.054659169583944234,0.22262805163994984,0.16780980343107968,1.1214546518412771,0,Moderat/High Risk - Slightly Above Market Volatility
EMQQ,0.11957979910843863,0.25833739078161816,0.395915584650692,1.0358310991487756,0,Moderat/High Risk - Slightly Above Market Volatility
DLS,-0.015798498114080517,0.19435728251373746,-0.1702971850912819,0.991474150132989,1,Moderat Risk - Slighty Below Market Volatility
FDL,0.00021789506971314765,0.19259442062381937,-0.08869470296677016,0.971437353683913,1,Moderat Risk - Slighty Below Market Volatility
TILT,0.052609440735084334,0.2055661651710714,0.17176679199954892,1.079553485106346,0,Moderat/High Risk - Slightly Above Market Volatility
SQQQ,-0.5460882363569646,0.5679686845802173,-0.9919353859682631,-2.6520360505093117,3,Betting against the market 
TDIV,0.11000675013385774,0.1888897157717985,0.4907982933589601,0.9529418393348759,0,Moderat/High Risk - Slightly Above Market Volatility
FXD,-0.0382543719179288,0.2784438232490436,-0.19951734346155806,1.3677600734405475,1,Moderat Risk - Slighty Below Market Volatility
SLY,0.0036684277793233022,0.23962148717910306,-0.05688793764345471,1.1820639226057819,1,Moderat Risk - Slighty Below Market Volatility
CQQQ,0.11956891200750053,0.2604607448745273,0.3926461626943703,0.9091033125449713,0,Moderat/High Risk - Slightly Above Market Volatility
KBWB,0.026543320374743162,0.28091081025768055,0.032904822588579734,1.2600758328465174,1,Moderat Risk - Slighty Below Market Volatility
EWW,-0.13749875039125525,0.2511212824175615,-0.6164302320416545,0.8836161345598891,2,High Risk - Double Market Volatile
PHO,0.0947101821703058,0.20115082434087259,0.3848365147096071,1.0135036562641018,0,Moderat/High Risk - Slightly Above Market Volatility
XHB,-0.017083318820949045,0.3026184176549348,-0.11361938604858855,1.427033558161002,1,Moderat Risk - Slighty Below Market Volatility
FDIS,0.10550808484947538,0.23483382695394223,0.37561916012540886,1.1749818882365586,0,Moderat/High Risk - Slightly Above Market Volatility
GNR,-0.006507439609557908,0.21891126839324884,-0.10875383338782994,1.0516149476477235,1,Moderat Risk - Slighty Below Market Volatility
XAR,0.09058243557295298,0.2660867941646386,0.27540801415199206,1.2722916770834904,0,Moderat/High Risk - Slightly Above Market Volatility
IYC,0.09110615320972482,0.21103005582578635,0.3497423763686757,1.0656375000155924,0,Moderat/High Risk - Slightly Above Market Volatility
IYJ,0.056060849008007674,0.2166572951739354,0.1789039643317339,1.120616558964316,0,Moderat/High Risk - Slightly Above Market Volatility
PXH,0.0054294198520699055,0.1882902166519433,-0.06304406229386311,0.8102317413929216,1,Moderat Risk - Slighty Below Market Volatility
IYG,0.08484535343616972,0.2445567037912763,0.2761950598329056,1.1788768532352216,0,Moderat/High Risk - Slightly Above Market Volatility
VIOO,0.003623709424217525,0.23752143698413947,-0.05757918421778373,1.169445270036108,1,Moderat Risk - Slighty Below Market Volatility
QQEW,0.1331330228703036,0.20717034010120045,0.5591197215475943,1.0649823431155339,0,Moderat/High Risk - Slightly Above Market Volatility
URTH,0.06263187932758574,0.18431408426112042,0.2459490793083583,0.9902282782563873,0,Moderat/High Risk - Slightly Above Market Volatility
NUGT,-0.45284081748150873,1.0065130653943752,-0.4670985739239228,2.0651880757875576,2,High Risk - Double Market Volatile
IHF,0.1260347269374027,0.2644161572766413,0.4112257286291347,1.1891052403236773,0,Moderat/High Risk - Slightly Above Market Volatility
IPAC,0.024352688872985917,0.15981472542918806,0.04413040696998148,0.8010848801390652,1,Moderat Risk - Slighty Below Market Volatility
FUTY,0.06535918679757491,0.22170627272522808,0.21676963040706168,0.8528204029583218,0,Moderat/High Risk - Slightly Above Market Volatility
FTC,0.0803111781970427,0.218328949227264,0.288606611354378,1.115708538149538,0,Moderat/High Risk - Slightly Above Market Volatility
IVOO,0.013915217263778645,0.2237513820113218,-0.015127427172941816,1.1538721813156454,1,Moderat Risk - Slighty Below Market Volatility
RPV,-0.03581905067896951,0.24660975133956548,-0.2153972030320409,1.2548167099115144,1,Moderat Risk - Slighty Below Market Volatility
PXF,-0.00652706083190735,0.18944278333754394,-0.12577444446354522,0.9644845238743246,1,Moderat Risk - Slighty Below Market Volatility
SIZE,0.04870197304951329,0.20750726978638936,0.15132950803043618,1.0850179370475705,1,Moderat Risk - Slighty Below Market Volatility
EUFN,-0.04031080698910294,0.25257301765237533,-0.22809565140641672,1.1753400902791191,1,Moderat Risk - Slighty Below Market Volatility
IPAY,0.15404133923212493,0.24863059506179336,0.5499779268844204,1.2314117149966384,0,Moderat/High Risk - Slightly Above Market Volatility
